ligand_1_name	buried_volume_2.0A	buried_volume_5.0A	quadrant_buried_volume_ligand_max	quadrant_buried_volume_ligand_min	quadrant_total_volume_ligand_min	quadrant_total_volume_ligand_range_max	P_int_ipso_carbon	sterimol_ligand_B1	sterimol_ligand_B5	buried_sterimol_ligand_L	buried_sterimol_ligand_B1	buried_sterimol_ligand_B5	distance_Pd_C	distance_Pd_O	distance_avg_amine_N_H	distance_amine_N_C	distance_carb_C_OH	distance_carb_C_O	homo_lumo	partial_charge_metal	partial_charge_amine_nitrogen	partial_charge_carboxylic_oxygen	partial_charge_carbonyl_oxygen	partial_charge_avg_amine_proton	partial_charge_amine_carbon	partial_charge_carbonyl_carbon	partial_charge_ipso_carbon	fukui_f_plus_metal	fukui_f_minus_metal	fukui_f_plus_amine_nitrogen	fukui_f_minus_amine_nitrogen	fukui_f_zero_amine_nitrogen	fukui_f_minus_aryl_carbon	fukui_f_zero_aryl_carbon	fukui_f_plus_carb_oh	fukui_f_minus_carb_oh	fukui_f_zero_carb_oh	fukui_f_plus_carb_o	fukui_f_zero_carb_o	fukui_f_minus_avg_amine_proton	fukui_f_zero_avg_amine_proton	global_nucleophilicity	num_conformers	min_buried_volume_2.0A	min_buried_volume_3.5A	min_buried_volume_ipso_2.5A	min_buried_volume_ipso_3.5A	min_quadrant_buried_volume_ligand_range_max	min_quadrant_total_volume_ligand_max	min_quadrant_total_volume_ligand_range_max	min_P_int_phosphine	min_P_int_ipso_carbon	min_pyramidalization_P	min_sasa_phosphine_area	min_sterimol_ligand_L	min_sterimol_ligand_B1	min_sterimol_ligand_B5	min_buried_sterimol_ligand_L	min_buried_sterimol_ligand_B1	min_buried_sterimol_ligand_B5	min_distance_Pd_P	min_distance_Pd_N	min_distance_Pd_C	min_distance_Pd_O	min_distance_avg_amine_N_H	min_distance_amine_N_C	min_distance_carb_C_OH	min_distance_carb_C_O	min_homo_lumo	min_partial_charge_metal	min_partial_charge_phosphine	min_partial_charge_amine_nitrogen	min_partial_charge_carbon	min_partial_charge_carbonyl_oxygen	min_partial_charge_avg_amine_proton	min_partial_charge_amine_carbon	min_partial_charge_carbonyl_carbon	min_fukui_f_minus_metal	min_fukui_f_zero_metal	min_fukui_f_plus_amine_nitrogen	min_fukui_f_zero_amine_nitrogen	min_fukui_f_plus_aryl_carbon	min_fukui_f_minus_aryl_carbon	min_fukui_f_zero_aryl_carbon	min_fukui_f_plus_carb_oh	min_fukui_f_minus_carb_oh	min_fukui_f_zero_carb_o	min_fukui_f_plus_avg_amine_proton	min_fukui_f_minus_avg_amine_proton	min_fukui_f_zero_avg_amine_proton	min_fukui_f_plus_ipso_carbon	min_fukui_f_minus_ipso_carbon	max_buried_volume_2.0A	max_buried_volume_3.5A	max_buried_volume_ipso_2.5A	max_quadrant_buried_volume_ligand_range_max	max_quadrant_total_volume_ligand_max	max_quadrant_total_volume_ligand_min	max_P_int_ligand	max_P_int_phosphine	max_pyramidalization_P	max_sasa_ligand_area	max_sasa_phosphine_area	max_sterimol_ligand_L	max_sterimol_ligand_B1	max_sterimol_ligand_B5	max_buried_sterimol_ligand_L	max_buried_sterimol_ligand_B1	max_buried_sterimol_ligand_B5	max_distance_Pd_P	max_distance_Pd_N	max_distance_Pd_C	max_distance_Pd_O	max_distance_avg_amine_N_H	max_distance_amine_N_C	max_distance_carb_C_OH	max_distance_carb_C_O	max_homo_lumo	max_partial_charge_metal	max_partial_charge_phosphine	max_partial_charge_carboxylic_oxygen	max_partial_charge_carbonyl_oxygen	max_partial_charge_avg_amine_proton	max_partial_charge_carbonyl_carbon	max_fukui_f_zero_metal	max_fukui_f_minus_amine_nitrogen	max_fukui_f_zero_amine_nitrogen	max_fukui_f_plus_aryl_carbon	max_fukui_f_minus_aryl_carbon	max_fukui_f_zero_aryl_carbon	max_fukui_f_plus_carb_oh	max_fukui_f_minus_carb_oh	max_fukui_f_zero_carb_oh	max_fukui_f_plus_carb_o	max_fukui_f_zero_carb_o	max_fukui_f_plus_avg_amine_proton	max_fukui_f_minus_ipso_carbon	max_fukui_f_zero_ipso_carbon	max_global_electrophilicity	product_1_yield	buchwald-type
L-006	10.243802588631734	170.27179475557003	44.20196921936063	15.11804276473367	19.82413399290814	226.18094717353188	42.81028385060677	5.433841958725961	11.364653606618878	8.054062862049236	5.040860267410207	7.89114466688293	1.9877915785923412	2.1054538355868155	1.0185513613863864	1.4751392348742116	1.2714478609435995	1.241756710792489	8.562909471932482	0.1044496975190248	0.0180859877072229	-0.1859625097850021	-0.2694316613627864	0.0431071172288277	-0.0589998649727502	-0.0830867472749272	-0.0521490459887401	0.0776628933710662	0.3028908710912891	-0.0102449775502244	-0.0251487685123148	-0.0181873981260187	-0.0100118198818011	-0.0013955860441395	0.0021330786692133	0.0094677053229467	0.0054050759492405	0.0042370376296237	0.0176295037049629	0.0189956750432495	0.0141997830021699	-5.023662098379018	9	8.969333571251024	55.40156954785087	61.41303437502592	149.04455097748522	23.73889794275196	161.81004590810264	102.89184392251268	27.833726554793127	40.71558476053227	0.8543355789292376	6.709980971874924	8.187618947679992	4.974780548666212	11.143034596350711	7.144885044384738	4.837669577797781	7.864135986233996	2.2831398758159795	2.14487477503082	1.984002547847552	2.067754184564562	1.01796	1.4738520032508793	1.2712220151090028	1.2301435367778857	7.95766393	0.10142177	0.60689794	0.01663379	-0.02590607	-0.27166194	0.01162	-0.08221394	-0.08989166	0.236	0.17	-0.015	-0.021	0.0	-0.011	-0.004	-0.001	0.003	0.017	0.009	0.0165	0.013	0.002	0.007	10.438439226752037	73.23528981140392	63.57154117799944	31.973305287479725	246.92438219832397	58.91820198558994	21.775585853254785	32.14887403652302	0.8939845226449252	670.192364242072	12.179965460124665	9.94976812199714	5.503421223687102	11.538210794685408	8.073747415705927	5.167921579782181	7.9814097805654995	2.315126922218389	2.2136463760924663	1.9945339933133657	2.130937492529715	1.02546	1.4793688490647017	1.2769809288728895	1.2422722574623946	8.62268162	0.12316778	0.6217834	-0.18401019	-0.20388766	0.04391	-0.07811299	0.212	-0.018	-0.015	0.008	-0.007	-0.001	0.003	0.018	0.009	0.008	0.022	0.0115	0.009	0.013	1.2849	9.5	1
L-007	9.625995672053024	159.13346708079308	43.73868674573486	15.893567129491068	26.46216737520826	236.7450633718605	43.63115880917346	5.183352036274499	11.310431482779215	8.286909676500304	4.779937413073507	7.948564158023008	1.9825222310394648	2.136788590648465	1.01632	1.4795312167930572	1.2708738361499996	1.2427567687234804	9.0063723	0.08966416	0.01851018	-0.19219093	-0.26347693	0.05316	-0.07119639	-0.09074235	-0.05152613	0.089	0.353	-0.01	-0.03	-0.02	-0.011	-0.003	0.003	0.021	0.012	0.004	0.021	0.0225	0.0155	-5.1523	1	9.625995672053024	56.57193685621495	63.34993732063592	156.08139749283242	27.845119616243792	263.2072307470688	236.7450633718605	28.83658621205049	43.63115880917346	0.8804967650549406	9.94997178392778	10.555830963241434	5.183352036274499	11.310431482779215	8.286909676500304	4.779937413073507	7.948564158023008	2.316544360075518	2.1859178352676563	1.9825222310394648	2.136788590648465	1.01632	1.4795312167930572	1.2708738361499996	1.2427567687234804	9.0063723	0.08966416	0.61717015	0.01851018	0.00498757	-0.26347693	0.05316	-0.07119639	-0.09074235	0.353	0.221	-0.01	-0.02	0.005	-0.011	-0.003	0.003	0.021	0.021	0.008	0.0225	0.0155	0.014	0.003	9.625995672053024	56.57193685621495	63.34993732063592	27.845119616243792	263.2072307470688	26.46216737520826	21.69495205684268	28.83658621205049	0.8804967650549406	681.3018748411416	9.94997178392778	10.555830963241434	5.183352036274499	11.310431482779215	8.286909676500304	4.779937413073507	7.948564158023008	2.316544360075518	2.1859178352676563	1.9825222310394648	2.136788590648465	1.01632	1.4795312167930572	1.2708738361499996	1.2427567687234804	9.0063723	0.08966416	0.61717015	-0.19219093	-0.26347693	0.05316	-0.09074235	0.221	-0.03	-0.02	0.005	-0.011	-0.003	0.003	0.021	0.012	0.004	0.021	0.008	0.003	0.008	1.2582	8.7	1
L-008	9.938936293716267	167.29413082375214	43.164356057167645	13.43427276694579	21.503399217956986	241.9295944731741	47.26753591046704	5.298816114333245	11.44300071296631	8.057136572389675	5.017069092129045	7.925705941062469	1.9870370547354763	2.098082809253897	1.0170637707	1.476291069735672	1.272876449076869	1.2399689177218347	8.3783929815104	0.1041985195485999	0.0200962011908	-0.1903666357661	-0.2615302174089	0.045528406	-0.0608205999899	-0.0844365612554	-0.0548264409853	0.0912146599999999	0.33244223	-0.01209305	-0.02825104	-0.01979156	-0.01016917	-0.0020503	0.00245405	0.01466485	0.00818847	0.00534946	0.02314668	0.0210788599999999	0.015667845	-5.22041765	9	9.098069633846473	53.39134080193868	63.44262739559085	161.62992168485337	29.24454004393918	262.05780541923275	239.61761129805157	28.36148540640135	46.618030248197	0.8392288201416601	8.639975498807646	9.909768258121284	4.911811386557302	10.53681382303954	7.051726319255215	4.797184236797026	7.853952141528083	2.2862166116578093	2.1663181254380577	1.9838940496660395	2.060828305789519	1.01459	1.475486451463326	1.271714995319557	1.2311607119733592	7.80310285	0.0939973	0.60789372	0.0153848	-0.01499069	-0.26932782	0.03739	-0.07873078	-0.09201229	0.288	0.189	-0.014	-0.022	0.003	-0.013	-0.003	-0.001	0.008	0.02	0.009	0.0175	0.013	-0.001	0.0	10.108485452872944	58.181584119460986	63.583260612763866	35.309741135273654	290.41266609045374	22.735673600333374	21.682121434341568	30.384581256202026	0.8805278409798293	702.7421100028333	11.289967983974345	11.184491407316576	5.342830089025831	11.513673281223676	8.154831301858557	5.151631657274024	7.959019480991938	2.3150959094540347	2.2232305233302547	1.9921632260617612	2.1186377017067075	1.01941	1.4822357397906305	1.2765185305403204	1.2427158727198084	8.96049613	0.11569321	0.61710178	-0.18816802	-0.23629713	0.0469	-0.07476201	0.24	-0.023	-0.018	0.008	-0.007	-0.001	0.004	0.022	0.011	0.008	0.028	0.0115	0.008	0.005	1.3357	7.0	1
L-009	9.311932233924502	175.28476837805087	43.79211478733112	15.585558134381628	27.25121342062362	238.21949345302937	46.81451224012452	4.8900885348539	10.954641405621429	7.031076343660523	4.6433301067421615	7.873031847760219	2.00138846111033	2.106227933337799	1.018711861	1.4753423016731024	1.2766994754433956	1.2339812985627443	8.402666152951799	0.1240827669524	0.0654022972645999	-0.2669744407916	-0.2226294612715	0.0529314560999999	-0.0660393829683	-0.093338396824	-0.0463427759971	0.11950405	0.2852631099999999	-0.00881532	-0.0278994599999999	-0.018	-0.0055603399999999	0.0005301	-0.00475512	0.01797615	0.00636157	0.00776505	0.02654442	0.018264095	0.0150151499999999	-5.207483382	4	9.260341981655865	60.29117380754886	63.24872402039778	161.70836453393943	26.98434008560605	258.95273240463666	233.7009139612134	29.2031406061446	46.19246708808552	0.8106008972098137	6.549981425600699	10.143455680076368	4.509848563996146	10.713470397622332	6.99401796077669	4.509848563996146	7.72676206101929	2.3197555583365417	2.104105122436158	1.995866536228488	2.0981155173369794	1.0175	1.471026339171111	1.275507502369215	1.2329853632370584	8.15188824	0.12154121	0.64287978	0.06098771	-0.07645677	-0.23302252	0.04324	-0.07472351	-0.09911104	0.283	0.199	-0.01	-0.018	0.003	-0.007	-0.001	-0.007	0.007	0.024	0.0095	0.0155	0.012	0.001	0.004	9.393405306859565	60.76392271137421	63.29986337209705	29.007119687372025	275.4488135672027	33.74659962069938	21.18940609668549	29.444870997362223	0.8143980247435435	652.4623744500783	6.949980291286241	10.81076536549416	5.089254650221298	11.293262603451057	7.063481022712867	4.85886838655301	7.946489967813965	2.325230789644761	2.1401090516564687	2.005357308708432	2.125962191906199	1.02101	1.4779143843682878	1.2773584440239547	1.2350202242546122	8.47104253	0.13000552	0.6481258	-0.25888688	-0.20167533	0.05929	-0.07975439	0.209	-0.026	-0.018	0.009	-0.004	0.001	-0.004	0.03	0.011	0.008	0.03	0.0135	0.007	0.004	1.3452	6.4	1
L-010	10.09747032132814	197.25943235010897	43.59354819648089	18.8186813221732	40.38154973085211	188.07647591572936	64.82265931971547	5.328434901841622	11.339638363616068	6.787681401093963	4.805393225870865	7.815736200292582	1.998507733560393	2.124200815803223	1.0168079891201092	1.4777856781714844	1.272084806084598	1.2403679761265831	8.276816255169948	0.0896639003811961	0.0313447458312416	-0.1763259019551804	-0.2628978445305547	0.0437841144588554	-0.0598913661004389	-0.0850463701030989	-0.0491557234274657	0.1164153758462415	0.3948325616743833	-0.0141273487265127	-0.0350061499385006	-0.0247844221557784	-0.0130040699593004	-0.0040961590384096	0.0030572994270057	0.0118860711392886	0.0073252367476325	0.0060179098209017	0.0204698153018469	0.0244861801381986	0.0177066029339706	-4.94250388796112	22	10.054394670269811	66.39088975248121	64.47287225169914	166.47455204440868	22.69403919292558	215.17810757394705	175.90675246848085	30.455067987860577	60.742069642042864	0.822901882607709	4.9899858494271045	9.692028891217898	4.837941118088557	11.209681041695855	6.770112831107054	4.682542985162551	7.729985895338988	2.3481176378775883	2.167513230851219	1.9961808906408725	2.088080852968301	1.01647	1.4764675591782352	1.2705298946289787	1.2306628150588907	7.80629926	0.08764555	0.60680132	0.02635307	0.00937478	-0.2727489	0.02722	-0.06262739	-0.09334295	0.314	0.224	-0.018	-0.026	0.003	-0.016	-0.005	-0.001	0.009	0.019	0.0105	0.0215	0.016	-0.001	-0.001	10.288066851115332	67.88130388511642	64.52720781287962	25.40606996199444	248.49519578680665	44.9819275822772	21.72544266579876	31.93893612610836	0.8395164777635501	678.0424321353267	5.479984459891882	9.91628138853512	5.525001005720425	11.465646111223586	7.75226351289857	5.230487601753473	7.927660013193537	2.370392010216744	2.200762788007306	2.005020064850254	2.1303549309946432	1.01889	1.4806270251693228	1.2754615301550736	1.241918872366511	8.36642499	0.10568812	0.61919304	-0.1611486	-0.22540175	0.04453	-0.08157317	0.265	-0.029	-0.022	0.008	-0.011	-0.002	0.004	0.019	0.009	0.012	0.033	0.0125	-0.0	0.001	1.3053	6.8	1
L-011	10.201063114658826	197.7054876667273	43.59056866755937	18.70517099203572	41.135536093907255	187.01330289820933	54.621195143081394	5.215210481931858	11.317322621657448	7.111774382131901	4.9121594158160375	7.85359020944864	1.9970534170878973	2.1120253292087585	1.0170329986	1.4773505474601738	1.2725031882792397	1.239785107501238	8.2163350041312	0.0949243724559999	0.0320482294006	-0.172131532361	-0.2608912709856	0.0414722517	-0.0594418771858	-0.0875108966072999	-0.0432447298918	0.11258609	0.3741727899999999	-0.01367339	-0.03271919	-0.0229892599999999	-0.0119692899999999	-0.0033962899999999	0.0028437399999999	0.0119730999999999	0.00756237	0.0063564999999999	0.02071852	0.0230326	0.016681795	-4.986311664	25	9.840195171161415	65.90349818349313	64.37592056410261	165.47152948076152	23.588287672506716	218.38167374826045	177.48873538435413	30.152585520914545	48.86115392695626	0.8247213020454782	3.999988656855393	9.641646028104596	4.805127586856416	11.0927246977974	6.785211494424114	4.653202361086169	7.611294627097939	2.33680745947105	2.170512835457027	1.992053626669254	2.066514561495762	1.01628	1.475419190017956	1.2715694812758205	1.2297027615809866	7.76044312	0.08841566	0.60716189	0.02299711	-0.0006708	-0.27188335	0.03233	-0.06295706	-0.0942167	0.308	0.213	-0.018	-0.025	0.003	-0.016	-0.005	-0.001	0.009	0.017	0.01	0.0195	0.0145	-0.002	-0.0	10.541211713697985	68.55800419656555	64.53040402236083	26.07021941758978	243.4821985752106	43.274035884909466	21.798634536876328	31.97603232451777	0.8476304926269391	696.1224263459194	5.939983155430257	9.920073006892364	5.614069389534864	11.478928517695367	7.691004807984495	5.41557360542185	7.928178463532693	2.4089904782041422	2.221081166885337	2.004246802895831	2.128045859035782	1.01822	1.481264022965463	1.275381091168612	1.2418621590536312	8.4199493	0.1171557	0.62534773	-0.16691099	-0.23224419	0.04481	-0.07921667	0.258	-0.024	-0.02	0.007	-0.005	-0.001	0.004	0.019	0.009	0.011	0.034	0.0125	0.001	-0.0	1.362	6.3	1
L-012	10.1979325781612	206.88750892333744	43.484347249770224	20.29418189752892	51.104486650097016	237.03238637860815	51.84027391266312	5.433166881036327	11.425637781642765	7.517435942600658	5.384271182269386	7.802202036320828	1.9989426242634776	2.116420767537558	1.0166651979	1.4785210604023604	1.271945560455254	1.240026466729785	8.0568943436664	0.0891149932051	0.0320227447729	-0.1719991035401999	-0.249201621221	0.0413299407	-0.0627390573138	-0.0916041282493	-0.0438550479032	0.11998218	0.37893573	-0.0138964	-0.03261243	-0.02359758	-0.0118486599999999	-0.0036505	0.00413453	0.0122426399999999	0.0084919	0.00707451	0.0211860699999999	0.02365226	0.01692756	-4.940241139	25	9.937558579847051	66.85422551441623	64.41107886839585	167.18158359083773	22.052899639728825	259.4248903352407	206.8285276527492	33.017369203278086	49.16341920296924	0.8061850381654927	3.479990131464185	9.695688518947172	5.378781883740464	11.173340801041869	7.210648744847175	5.361714046810974	7.678050224187944	2.354246533135025	2.2041647144591545	1.9965485586636769	2.0725192216665707	1.01636	1.475303729498323	1.2697389782608248	1.2302609205002208	7.68179919	0.08607561	0.59421127	0.02634214	0.01618604	-0.2591547	0.03658	-0.06441874	-0.09310999	0.307	0.226	-0.017	-0.025	0.003	-0.017	-0.005	-0.0	0.007	0.016	0.01	0.0205	0.0155	-0.001	-0.002	10.450339198924723	68.88328054410908	64.5890011961829	25.23977112193198	306.7838538649245	59.42488329176502	22.900992986721032	36.63808768677247	0.8381542400409449	797.8018009815802	4.879986161363583	9.995121268684764	5.641785054415569	11.49709164232024	7.863452463275653	5.393777031259241	7.958582841951308	2.4311763317866744	2.2336702648141173	2.0077465712566767	2.136388706608247	1.0175	1.4799178932173471	1.2736915611308153	1.2426915450567388	8.30704442	0.10384009	0.60570474	-0.16297233	-0.22600051	0.04498	-0.08195451	0.274	-0.029	-0.021	0.007	-0.008	-0.001	0.006	0.02	0.01	0.012	0.032	0.013	0.0	-0.001	1.3858	6.4	1
L-014	10.1372164548542	171.65745697308105	43.2797958746259	13.970579516747916	27.822045713228675	171.9361701957505	39.55968469369037	5.121788580627612	11.333395243443858	7.776586382546454	5.0900761099594325	7.964373883761127	1.9858050236319595	2.116161823386324	1.0177526414528286	1.4783485222499466	1.2725136390636682	1.24109717917238	8.471162148263268	0.0998673158987179	0.0190852302387047	-0.1994779975864517	-0.2554623492064841	0.0462111436228724	-0.0684685432095642	-0.0865529633980679	-0.0616484460806216	0.0943797875957518	0.3590147402948058	-0.0113461969239384	-0.0289706194123882	-0.0202821656433128	-0.0099437788755775	-0.0034789395787915	0.0021862437248744	0.019977489549791	0.0110941118822376	0.0048234664693293	0.0242421148422968	0.0237918358367167	0.0168955079101582	-5.094033690673815	21	9.153242232101666	53.99796550153757	62.419840361605374	147.79260310607165	24.688579369020573	161.14394783826123	101.75155713526895	27.32165772383148	37.08578769937569	0.8732402032168913	7.729978079373039	7.845313074415186	5.047698372450507	10.948066317769005	7.319420998454026	4.788263423050072	7.797772870499895	2.283279827354263	2.173469047713876	1.976127248747012	2.068900569955208	1.01659	1.469459714932122	1.2702410533849984	1.232640302760942	8.0177309	0.09031617	0.61055361	0.01099397	-0.02107307	-0.28312077	0.03051	-0.0827565	-0.0924405	0.316	0.212	-0.015	-0.023	0.001	-0.014	-0.005	-0.001	0.015	0.02	0.008	0.02	0.0145	0.007	-0.001	12.355416562206964	72.94243650814929	63.32649845110709	32.94913433011037	227.23691958223424	59.39239070299227	21.25567032597224	29.466711403651622	0.9154909036026028	641.0221902367447	12.11996563027183	10.033031385096203	5.86300390548433	11.44912934769271	8.397362267311532	5.437841470437828	7.997607472843447	2.32048679305038	2.2267947492804483	1.9990000593041135	2.143449683301743	1.02118	1.4820999243120674	1.275986826922493	1.2451814622158313	8.88254238	0.11876345	0.62286147	-0.1815938	-0.21349941	0.06526	-0.08251114	0.248	-0.02	-0.017	0.007	-0.004	-0.001	0.003	0.022	0.012	0.01	0.027	0.012	0.003	0.01	1.2994	7.9	1
L-015	9.177042176447044	220.3914361599672	43.75855893417	17.61094257214863	58.80346253148616	142.09516767023592	43.68913303335541	5.044344859850085	11.30926022523034	7.770030989554288	5.044344859850085	7.949047441399156	1.9844339896255567	2.132215793915868	1.01907	1.471167465318424	1.2712288369296494	1.2403098195833218	8.19316566	0.1064175	0.00660563	-0.1828906	-0.24616038	0.0508	-0.0910863	-0.09671543	-0.04686331	0.17	0.359	-0.015	-0.021	-0.018	-0.014	-0.004	0.005	0.014	0.009	0.009	0.016	0.018	0.0135	-5.0721	1	9.177042176447044	70.99182432754249	61.50998606262246	155.2896476693904	26.147616362021367	200.89863020172209	142.09516767023592	34.09773384028259	43.68913303335541	0.8877211966249886	5.27998502704911	8.80482256896425	5.044344859850085	11.30926022523034	7.770030989554288	5.044344859850085	7.949047441399156	2.380654566864375	2.387109809404995	1.9844339896255567	2.132215793915868	1.01907	1.471167465318424	1.2712288369296494	1.2403098195833218	8.19316566	0.1064175	0.6146418	0.00660563	0.00889039	-0.24616038	0.0508	-0.0910863	-0.09671543	0.359	0.265	-0.015	-0.018	0.006	-0.014	-0.004	0.005	0.014	0.016	0.009	0.018	0.0135	-0.002	-0.002	9.177042176447044	70.99182432754249	61.50998606262246	26.147616362021367	200.89863020172209	58.80346253148616	21.6721191268882	34.09773384028259	0.8877211966249886	765.8121115661287	5.27998502704911	8.80482256896425	5.044344859850085	11.30926022523034	7.770030989554288	5.044344859850085	7.949047441399156	2.380654566864375	2.387109809404995	1.9844339896255567	2.132215793915868	1.01907	1.471167465318424	1.2712288369296494	1.2403098195833218	8.19316566	0.1064175	0.6146418	-0.1828906	-0.24616038	0.0508	-0.09671543	0.265	-0.021	-0.018	0.006	-0.014	-0.004	0.005	0.014	0.009	0.009	0.016	0.009	-0.002	-0.002	1.2953	7.9	1
L-016	11.039880329350568	191.09663760872527	43.35023610873142	17.87252315784533	44.79289882133594	219.99900172844227	55.2001289380848	5.445096056033318	11.42898764053034	7.975769425011601	5.124932281559679	7.914083890307768	1.995886701875901	2.088444831853097	1.0177071544284555	1.475647825330015	1.2734820803710454	1.2378377224181645	8.193319920298897	0.1014371137432625	0.0255240053428465	-0.1867368445114549	-0.255599504495255	0.0412919329806702	-0.0572395474194258	-0.0874479121907781	-0.0481552214392856	0.0899586604133958	0.3573882761172388	-0.0111675583244167	-0.0296889531104688	-0.0203212967870321	-0.0093328466715332	-0.0017027329726702	0.0021459785402145	0.0102274077259227	0.0060550694493055	0.0056548734512654	0.0170735892641073	0.0216666333336666	0.0155815041849581	-5.079856366436335	34	9.69090461117678	59.32684971611752	64.28962290811008	164.83143583221926	24.827684688066533	233.9730393921852	197.6615560452368	30.26169421753904	47.462616976049134	0.8528080935267712	6.509981539032154	9.630913182459206	4.978461951501183	10.300156711727984	7.061396019604221	4.969393791412843	7.8276667661835715	2.2992545665820483	2.153494853327217	1.9834749389728623	2.074749583066903	1.01646	1.4738148520580676	1.2712269897507094	1.2304858033631028	7.65809268	0.0937335	0.62112269	0.02115477	-0.0126412	-0.27276426	0.03023	-0.07801946	-0.09256047	0.281	0.201	-0.014	-0.023	0.001	-0.015	-0.005	-0.001	0.008	0.016	0.009	0.0155	0.013	-0.002	-0.001	11.258455491015487	66.26851890790695	64.65292538580701	29.807236748049878	287.0446061854783	47.87884495004778	22.05438585187639	31.75724596556237	0.9215102708957336	755.8122072128039	8.979974534640354	10.373877707154152	5.974248637430202	11.47334742610252	8.111932560332976	5.370424695502445	7.985943397446127	2.331529455553324	2.202024969381613	2.0034442169389792	2.116269539469453	1.02231	1.4800924099184536	1.2755586633986913	1.2431211548107637	8.28295992	0.11998621	0.63247248	-0.16813094	-0.20751988	0.04565	-0.07765712	0.248	-0.025	-0.019	0.006	-0.007	-0.001	0.004	0.026	0.013	0.011	0.029	0.011	0.001	0.001	1.3611	7.5	1
